date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:44:41	244/244	---M--	200	added ('OK')	image/png	etag:%225dddba13-f4%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/vc/tick.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:42	495/495	---M--	200	added ('OK')	image/png	etag:%225dddba13-1ef%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:42	712/712	---M--	200	added ('OK')	image/png	etag:%225dddba13-2c8%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:43	841/841	---M--	200	added ('OK')	image/png	etag:%225dddba13-349%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:43	694/694	---M--	200	added ('OK')	image/png	etag:%225dddba13-2b6%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:43	544/544	---M--	200	added ('OK')	image/png	etag:%225dddba13-220%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:44	590/590	---M--	200	added ('OK')	image/png	etag:%225dddba13-24e%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:44	682/682	---M--	200	added ('OK')	image/png	etag:%225dddba13-2aa%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:45	705/705	---M--	200	added ('OK')	image/png	etag:%225dddba13-2c1%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:45	674/674	---M--	200	added ('OK')	image/png	etag:%225dddba13-2a2%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:45	717/717	---M--	200	added ('OK')	image/png	etag:%225dddba13-2cd%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:46	691/691	---M--	200	added ('OK')	image/png	etag:%225dddba13-2b3%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:46	700/700	---M--	200	added ('OK')	image/png	etag:%225dddba13-2bc%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:46	648/648	---M--	200	added ('OK')	image/png	etag:%225dddba13-288%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:47	621/621	---M--	200	added ('OK')	image/png	etag:%225dddba13-26d%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:47	688/688	---M--	200	added ('OK')	image/png	etag:%225dddba13-2b0%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:48	700/700	---M--	200	added ('OK')	image/png	etag:%225dddba13-2bc%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:48	647/647	---M--	200	added ('OK')	image/png	etag:%225dddba13-287%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:48	763/763	---M--	200	added ('OK')	image/png	etag:%225dddba13-2fb%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:49	690/690	---M--	200	added ('OK')	image/png	etag:%225dddba13-2b2%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:49	709/709	---M--	200	added ('OK')	image/png	etag:%225dddba13-2c5%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:50	691/691	---M--	200	added ('OK')	image/png	etag:%225dddba13-2b3%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:50	635/635	---M--	200	added ('OK')	image/png	etag:%225dddba13-27b%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:50	590/590	---M--	200	added ('OK')	image/png	etag:%225dddba13-24e%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:51	635/635	---M--	200	added ('OK')	image/png	etag:%225dddba13-27b%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:51	659/659	---M--	200	added ('OK')	image/png	etag:%225dddba13-293%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:52	1686/1686	---M--	200	added ('OK')	image/png	etag:%225dddba13-696%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:52	706/706	---M--	200	added ('OK')	image/png	etag:%225dddba13-2c2%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:53	470/470	---M--	200	added ('OK')	image/png	etag:%225dddba13-1d6%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:54	606/606	---M--	200	added ('OK')	image/png	etag:%225dddba13-25e%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:54	792/792	---M--	200	added ('OK')	image/png	etag:%225dddba13-318%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:54	505/505	---M--	200	added ('OK')	image/png	etag:%225dddba13-1f9%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:55	756/756	---M--	200	added ('OK')	image/png	etag:%225dddba13-2f4%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:56	657/657	---M--	200	added ('OK')	image/png	etag:%225dddba13-291%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:57	223/223	---M--	200	added ('OK')	image/png	etag:%225dddba13-df%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:57	168/168	---M--	200	added ('OK')	image/png	etag:%225dddba13-a8%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:57	198/198	---M--	200	added ('OK')	image/png	etag:%225dddba13-c6%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/flickr.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:58	673/673	---M--	200	added ('OK')	image/gif	etag:%225dddba13-2a1%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:44:58	265/265	---M--	200	added ('OK')	image/png	etag:%225dddba13-109%22	https://agrilyze.ca/wp-content/plugins/js_composer/assets/vc/remove.png	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://agrilyze.ca/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
05:45:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Mar%202022%2013:45:01%20GMT	https://agrilyze.ca/solutions-for-greenhouse-farmers/c	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/solutions-for-greenhouse-farmers/c	(from https://connect.facebook.net/en_US/fbevents.js)
05:45:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Mar%202022%2013:45:04%20GMT	https://agrilyze.ca/solutions-for-greenhouse-farmers/b	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/solutions-for-greenhouse-farmers/b	(from https://connect.facebook.net/en_US/fbevents.js)
05:45:09	35339/35339	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Mar%202022%2013:45:08%20GMT	https://agrilyze.ca/solutions-for-greenhouse-farmers/POST	C:/Users/Lenovo/Desktop/agro/agro/agrilyze.ca/solutions-for-greenhouse-farmers/POST	(from https://connect.facebook.net/en_US/fbevents.js)
